activity_id,name,description,type,course_id,laps,sport,sub_sport,training_effect,anaerobic_training_effect,start_time,stop_time,elapsed_time,moving_time,distance,cycles,avg_hr,max_hr,avg_rr,max_rr,calories,avg_cadence,max_cadence,avg_speed,max_speed,ascent,descent,max_temperature,min_temperature,avg_temperature,start_lat,start_long,stop_lat,stop_long,hr_zones_method,hrz_1_hr,hrz_2_hr,hrz_3_hr,hrz_4_hr,hrz_5_hr,hrz_1_time,hrz_2_time,hrz_3_time,hrz_4_time,hrz_5_time
9714952085,Chicago Running,,uncategorized,,3,running,generic,3.0,0.0,2022-10-02 07:31:35.000000,2022-10-02 07:53:17.000000,00:21:36.027000,00:21:36.027000,2.0039594022719998,1654.0,153,162.0,,,425,81.0,88.0,5.56549658026886,6.7622575322666165,0.0,9.8425197,260.6,,260.6,41.92376115359366,-87.64703130349517,41.923491675406694,-87.65174008905888,max_heart_rate,96.0,115.0,134.0,153.0,172.0,00:00:04.876000,00:00:31.003000,00:07:45.999000,00:13:14.147000,00:00:00.000000
9789066711,Chicago - oct 14,,uncategorized,,18,running,generic,4.1,0.5,2022-10-14 08:16:21.000000,2022-10-14 09:21:35.000000,01:05:06.342000,01:03:06.837000,5.836471330767999,4679.0,150,173.0,,,1225,78.0,93.0,5.547601322666169,8.661416145067214,52.4934384,55.774278300000006,260.6,,260.6,41.92358002066612,-87.64710808172822,41.924205645918846,-87.64695947058499,max_heart_rate,96.0,115.0,134.0,153.0,172.0,00:00:13.069000,00:06:22.656000,00:25:57.572000,00:30:25.301000,00:00:05.000000
9836846890,Chicago Running,,uncategorized,,11,running,generic,4.0,0.0,2022-10-22 07:00:16.000000,2022-10-22 08:46:49.000000,01:46:30.345000,01:45:47.793000,10.00693462752,7848.0,153,172.0,,,1830,74.0,110.0,5.675106499734879,8.39074677386856,131.233596,157.4803152,260.6,,260.6,41.923757968470454,-87.64708377420902,41.925142742693424,-87.6482072006911,max_heart_rate,95.0,114.0,133.0,152.0,171.0,00:00:01.977000,00:08:44.318000,00:37:36.061000,00:58:17.069000,00:01:08.357000
10147826129,Chicago Running,,uncategorized,,13,running,generic,4.4,0.2,2022-12-17 07:03:09.000000,2022-12-17 09:45:07.000000,02:41:53.049000,02:06:50.836000,12.155375261216,9973.0,156,174.0,,,2170,78.0,84.0,5.748925370668411,7.681638258132935,193.5695541,196.850394,260.6,,260.6,41.923718405887485,-87.6469795871526,41.922962525859475,-87.64630819670856,max_heart_rate,95.0,114.0,133.0,152.0,171.0,00:00:24.059000,00:01:59.175000,00:32:58.928000,01:30:44.062000,00:00:43.457000
10390445051,Chicago Running,,uncategorized,,8,running,generic,3.8,0.0,2023-01-27 05:56:38.000000,2023-01-27 07:12:01.000000,01:15:17.985000,01:14:42.371000,7.185008391279999,5735.0,154,169.0,,,1263,77.0,83.0,5.7712947093353275,6.742124967468262,154.19947530000002,144.3569556,260.6,,260.6,41.92365814000368,-87.64706633985043,41.923371478915215,-87.6463460829109,max_heart_rate,95.0,114.0,133.0,152.0,171.0,00:00:12.057000,00:01:51.646000,00:16:10.876000,00:56:16.462000,00:00:00.000000
10383793237,Strength,,uncategorized,,1,fitness_equipment,strength_training,0.8,0.0,2023-01-26 05:23:59.000000,2023-01-26 05:52:48.000000,00:28:46.323000,00:28:46.323000,0.0,37.0,110,142.0,,,254,,,0.0,,,,260.6,,260.6,,,,,max_heart_rate,95.0,114.0,133.0,152.0,171.0,00:18:20.332000,00:07:54.991000,00:00:45.000000,00:00:00.000000,00:00:00.000000
10072003465,Chicago Running,,uncategorized,,7,running,generic,3.5,0.0,2022-12-02 05:53:23.000000,2022-12-02 07:05:39.000000,01:12:07.371000,01:11:20.967000,6.610202749008,5374.0,154,171.0,,,1235,75.0,78.0,5.558785725336075,6.6571216938648226,121.39107630000001,108.26771670000001,260.6,,260.6,41.92358228377998,-87.64701613225043,41.923952009528875,-87.64641079120338,max_heart_rate,95.0,114.0,133.0,152.0,171.0,00:00:15.001000,00:02:16.000000,00:24:41.598000,00:43:57.506000,00:00:00.998000
9854294784,Chicago Running,,uncategorized,,7,running,generic,3.0,0.1,2022-10-25 05:55:12.000000,2022-10-25 07:08:36.000000,01:13:20.959000,01:12:17.812000,6.005546434287999,5245.0,142,170.0,,,1109,72.0,107.0,4.983893241601944,7.388599548267365,65.616798,59.0551182,260.6,,260.6,41.923855785280466,-87.64704974368215,41.92473638802767,-87.6401966996491,max_heart_rate,95.0,114.0,133.0,152.0,171.0,00:00:40.664000,00:14:29.950000,00:45:36.117000,00:11:23.258000,00:00:00.000000
10423158591,Chicago Running,,uncategorized,,9,running,generic,3.9,0.0,2023-02-01 06:01:51.000000,2023-02-01 07:26:00.000000,01:24:04.343000,01:22:28.723000,8.192822767984,6334.0,148,171.0,,,1377,77.0,80.0,5.959197580799103,8.68378548373413,95.14435710000001,101.7060369,260.6,,260.6,41.923652021214366,-87.64702057465911,41.92563995718956,-87.64639427885413,max_heart_rate,95.0,114.0,133.0,152.0,171.0,00:00:11.999000,00:03:50.009000,00:42:36.830000,00:35:37.628000,00:00:01.000000
9881167791,Chicago - Lakeshore 50/50 Ultramarathon,,race,,32,running,generic,5.0,0.2,2022-10-29 08:00:08.000000,2022-10-29 15:10:07.000000,07:08:07.799000,06:18:18.340000,31.446043004,27761.0,146,180.0,,,5652,73.0,109.0,4.988367322666169,7.70177082293129,311.6797905,252.62467230000001,260.6,,260.6,41.97722001001239,-87.6484125573188,41.97731346823275,-87.64821650460362,max_heart_rate,95.0,114.0,133.0,152.0,171.0,00:01:36.569000,00:39:48.469000,03:53:21.737000,01:37:07.604000,00:06:13.397000
9467636244,Indoor Cycling,,uncategorized,,1,cycling,indoor_cycling,3.2,0.1,2022-08-24 06:33:05.000000,2022-08-24 07:13:12.000000,00:39:49.362000,00:39:49.362000,0.0,,146,175.0,,,652,,,0.0,,,,89.6,80.6,86.0,,,,,max_heart_rate,97.0,116.0,135.0,154.0,174.0,00:00:12.001000,00:06:43.993000,00:17:58.005000,00:13:35.001000,00:00:06.764000
9953943738,Chicago Walking,,uncategorized,,2,walking,generic,0.5,0.0,2022-11-10 14:22:53.000000,2022-11-10 14:51:10.000000,00:28:14.610000,00:28:14.610000,1.506992930224,1426.0,104,113.0,,,233,50.0,54.0,3.2010554032001495,4.757963081064224,9.8425197,9.8425197,260.6,,260.6,41.92390272393823,-87.64712945558131,41.92362176254392,-87.64715569093823,max_heart_rate,95.0,114.0,133.0,152.0,171.0,00:27:45.912000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000
10462232767,Chicago Running,,uncategorized,,9,running,generic,3.9,2.3,2023-02-07 05:35:38.000000,2023-02-07 07:13:13.000000,01:37:31.018000,01:23:26.238000,8.006013730415999,6290.0,148,194.0,,,1348,75.0,80.0,5.7578729994697575,12.209197097595215,154.19947530000002,164.04199500000001,260.6,,260.6,41.92367850802839,-87.64700992964208,41.92012349143624,-87.64848992228508,max_heart_rate,95.0,114.0,133.0,152.0,171.0,00:00:19.001000,00:04:30.418000,00:59:40.442000,00:12:12.991000,00:04:24.529000
10268696674,Chicago Running,,uncategorized,,7,running,generic,3.3,0.0,2023-01-08 07:49:16.000000,2023-01-08 08:54:45.000000,01:05:26.128000,01:05:26.128000,6.005602357696,5033.0,150,163.0,,,1070,77.0,80.0,5.507336193069458,6.7622575322666165,59.0551182,55.774278300000006,260.6,,260.6,41.92357272841036,-87.64704245142639,41.926801186054945,-87.64628271572292,max_heart_rate,95.0,114.0,133.0,152.0,171.0,00:00:09.442000,00:00:11.000000,00:42:52.132000,00:22:13.136000,00:00:00.000000
9616671247,Chicago - september 12 workout,,uncategorized,,21,running,generic,3.8,0.3,2022-09-16 05:54:46.000000,2022-09-16 07:07:47.000000,01:12:39.040000,01:12:36.721000,6.2699212387520005,5273.0,143,162.0,,,1281,74.0,87.0,5.180743741867065,8.328112838932038,16.4041995,19.6850394,260.6,,260.6,41.923671551048756,-87.64690632931888,41.923787388950586,-87.64465503394604,max_heart_rate,96.0,115.0,134.0,154.0,173.0,00:00:29.000000,00:10:45.729000,00:55:13.772000,00:05:40.801000,00:00:00.000000
10554882380,Treadmill Running,,uncategorized,,6,running,treadmill,2.7,0.7,2023-02-21 05:28:31.000000,2023-02-21 06:40:47.000000,01:11:43.413000,01:11:00.265000,5.999997589472,4744.0,136,180.0,,,841,66.0,79.0,5.0711338224010465,6.261183919466018,,,260.6,,260.6,,,,,max_heart_rate,95.0,114.0,133.0,152.0,171.0,00:06:08.021000,00:18:31.995000,00:39:32.548000,00:05:42.110000,00:00:59.000000
10364637240,Chicago Running,,uncategorized,,7,running,generic,3.4,0.0,2023-01-23 05:55:48.000000,2023-01-23 07:01:34.000000,01:05:42.678000,01:04:55.991000,6.006043531248,5082.0,147,169.0,,,1057,78.0,82.0,5.549838096534729,7.11793017706871,68.8976379,75.4593177,260.6,,260.6,41.92371362820268,-87.6470073312521,41.92649181000888,-87.646349016577,max_heart_rate,95.0,114.0,133.0,152.0,171.0,00:00:10.018000,00:01:36.395000,00:49:34.155000,00:13:34.402000,00:00:00.000000
